facility_id,report_month,rule_id,description,observed
CRS002,2024-08-31,R11,tx_curr should approximately equal previous tx_curr + tx_new - tx_ml,"actual=280, expected=169.0"
XXX999,2023-03-31,R11,tx_curr should approximately equal previous tx_curr + tx_new - tx_ml,"actual=2395, expected=1097.0"
FCT001,2022-11-30,R11,tx_curr should approximately equal previous tx_curr + tx_new - tx_ml,"actual=1310, expected=1259.0"
AKS008,2024-06-30,R11,tx_curr should approximately equal previous tx_curr + tx_new - tx_ml,"actual=91, expected=87.0"
CRS008,2023-07-31,R11,tx_curr should approximately equal previous tx_curr + tx_new - tx_ml,"actual=2178, expected=2158.0"
BEN007,2024-01-31,R11,tx_curr should approximately equal previous tx_curr + tx_new - tx_ml,"actual=1925, expected=1873.0"
RIV012,2024-09-30,R11,tx_curr should approximately equal previous tx_curr + tx_new - tx_ml,"actual=1034, expected=886.0"
NAS004,2022-10-31,R11,tx_curr should approximately equal previous tx_curr + tx_new - tx_ml,"actual=459, expected=452.0"
KAD011,2022-09-01,R11,tx_curr should approximately equal previous tx_curr + tx_new - tx_ml,"actual=555, expected=567.0"
FCT009,2024-07-31,R11,tx_curr should approximately equal previous tx_curr + tx_new - tx_ml,"actual=479, expected=472.0"
KAD002,2024-04-30,R11,tx_curr should approximately equal previous tx_curr + tx_new - tx_ml,"actual=3676, expected=3552.0"
RIV003,2022-08-31,R11,tx_curr should approximately equal previous tx_curr + tx_new - tx_ml,"actual=1057, expected=1028.0"
FCT011,2023-04-30,R11,tx_curr should approximately equal previous tx_curr + tx_new - tx_ml,"actual=2176, expected=2055.0"
LAG004,2023-07-31,R11,tx_curr should approximately equal previous tx_curr + tx_new - tx_ml,"actual=626, expected=620.0"
NAS008,2023-03-31,R11,tx_curr should approximately equal previous tx_curr + tx_new - tx_ml,"actual=880, expected=785.0"
KAD013,2024-10-31,R11,tx_curr should approximately equal previous tx_curr + tx_new - tx_ml,"actual=3161, expected=2838.0"
LAG007,2023-04-30,R11,tx_curr should approximately equal previous tx_curr + tx_new - tx_ml,"actual=486, expected=500.0"
LAG002,2022-04-30,R11,tx_curr should approximately equal previous tx_curr + tx_new - tx_ml,"actual=5540, expected=5854.0"
FCT006,2023-05-31,R11,tx_curr should approximately equal previous tx_curr + tx_new - tx_ml,"actual=2196, expected=2185.0"
FCT002,2023-09-30,R11,tx_curr should approximately equal previous tx_curr + tx_new - tx_ml,"actual=589, expected=569.0"
LAG012,2022-09-30,R11,tx_curr should approximately equal previous tx_curr + tx_new - tx_ml,"actual=624, expected=660.0"
LAG010,2023-05-31,R11,tx_curr should approximately equal previous tx_curr + tx_new - tx_ml,"actual=946, expected=925.0"
BEN007,2023-04-30,R11,tx_curr should approximately equal previous tx_curr + tx_new - tx_ml,"actual=2109, expected=1901.0"
LAG011,2024-04-30,R11,tx_curr should approximately equal previous tx_curr + tx_new - tx_ml,"actual=1609, expected=1739.0"
RIV001,2024-12-31,R11,tx_curr should approximately equal previous tx_curr + tx_new - tx_ml,"actual=777, expected=782.0"
CRS014,2023-02-28,R11,tx_curr should approximately equal previous tx_curr + tx_new - tx_ml,"actual=128, expected=170.0"
LAG003,2023-07-31,R11,tx_curr should approximately equal previous tx_curr + tx_new - tx_ml,"actual=6537, expected=6061.0"
KAD007,2023-03-31,R11,tx_curr should approximately equal previous tx_curr + tx_new - tx_ml,"actual=1125, expected=1115.0"
KAD001,2024-01-31,R11,tx_curr should approximately equal previous tx_curr + tx_new - tx_ml,"actual=745, expected=755.0"
CRS009,2022-10-31,R11,tx_curr should approximately equal previous tx_curr + tx_new - tx_ml,"actual=787, expected=909.0"
RIV009,2024-10-31,R11,tx_curr should approximately equal previous tx_curr + tx_new - tx_ml,"actual=759, expected=760.0"
LAG006,2022-06-30,R11,tx_curr should approximately equal previous tx_curr + tx_new - tx_ml,"actual=5444, expected=4517.0"
TMP001,2023-01-31,R11,tx_curr should approximately equal previous tx_curr + tx_new - tx_ml,"actual=260, expected=2910.0"
AKS008,2023-06-01,R11,tx_curr should approximately equal previous tx_curr + tx_new - tx_ml,"actual=88, expected=93.0"
RIV003,2023-06-30,R11,tx_curr should approximately equal previous tx_curr + tx_new - tx_ml,"actual=1036, expected=1060.0"
FCT005,2024-11-30,R11,tx_curr should approximately equal previous tx_curr + tx_new - tx_ml,"actual=580, expected=522.0"
AKS009,2023-01-31,R11,tx_curr should approximately equal previous tx_curr + tx_new - tx_ml,"actual=226, expected=222.0"
AKS013,2024-04-30,R11,tx_curr should approximately equal previous tx_curr + tx_new - tx_ml,"actual=649, expected=558.0"
BEN011,2022-12-31,R11,tx_curr should approximately equal previous tx_curr + tx_new - tx_ml,"actual=331, expected=314.0"
BEN012,2022-01-31,R11,tx_curr should approximately equal previous tx_curr + tx_new - tx_ml,"actual=491, expected=460.0"
LAG012,2024-11-30,R11,tx_curr should approximately equal previous tx_curr + tx_new - tx_ml,"actual=656, expected=624.0"
NAS007,2022-04-01,R11,tx_curr should approximately equal previous tx_curr + tx_new - tx_ml,"actual=2664, expected=2375.0"
KAD007,2024-08-31,R11,tx_curr should approximately equal previous tx_curr + tx_new - tx_ml,"actual=1118, expected=1126.0"
LAG014,2024-06-30,R11,tx_curr should approximately equal previous tx_curr + tx_new - tx_ml,"actual=1639, expected=1756.0"
CRS008,2024-09-30,R11,tx_curr should approximately equal previous tx_curr + tx_new - tx_ml,"actual=2147, expected=2184.0"
KAD009,2023-05-31,R11,tx_curr should approximately equal previous tx_curr + tx_new - tx_ml,"actual=804, expected=909.0"
RIV009,2022-10-31,R11,tx_curr should approximately equal previous tx_curr + tx_new - tx_ml,"actual=829, expected=759.0"
KAD009,2022-08-31,R11,tx_curr should approximately equal previous tx_curr + tx_new - tx_ml,"actual=724, expected=811.0"
LAG011,2024-09-30,R11,tx_curr should approximately equal previous tx_curr + tx_new - tx_ml,"actual=1569, expected=1607.0"
RIV008,2024-12-31,R11,tx_curr should approximately equal previous tx_curr + tx_new - tx_ml,"actual=4217, expected=4131.0"
AKS014,2024-12-31,R11,tx_curr should approximately equal previous tx_curr + tx_new - tx_ml,"actual=618, expected=619.0"
FCT014,2024-04-30,R11,tx_curr should approximately equal previous tx_curr + tx_new - tx_ml,"actual=2536, expected=2515.0"
CRS002,2023-12-31,R11,tx_curr should approximately equal previous tx_curr + tx_new - tx_ml,"actual=247, expected=281.0"
AKS011,2023-09-01,R11,tx_curr should approximately equal previous tx_curr + tx_new - tx_ml,"actual=328, expected=341.0"
CRS003,2024-08-31,R11,tx_curr should approximately equal previous tx_curr + tx_new - tx_ml,"actual=5078, expected=5495.0"
BEN013,2023-06-30,R11,tx_curr should approximately equal previous tx_curr + tx_new - tx_ml,"actual=570, expected=424.0"
CRS014,2022-03-31,R11,tx_curr should approximately equal previous tx_curr + tx_new - tx_ml,"actual=77, expected=132.0"
FCT011,2022-12-31,R11,tx_curr should approximately equal previous tx_curr + tx_new - tx_ml,"actual=2196, expected=2151.0"
FCT006,2022-05-01,R11,tx_curr should approximately equal previous tx_curr + tx_new - tx_ml,"actual=2350, expected=2191.0"
AKS011,2023-03-31,R11,tx_curr should approximately equal previous tx_curr + tx_new - tx_ml,"actual=312, expected=333.0"
CRS006,2022-01-31,R11,tx_curr should approximately equal previous tx_curr + tx_new - tx_ml,"actual=1232, expected=1294.0"
FCT007,2022-10-31,R11,tx_curr should approximately equal previous tx_curr + tx_new - tx_ml,"actual=4369, expected=4236.0"
CRS008,2024-03-31,R11,tx_curr should approximately equal previous tx_curr + tx_new - tx_ml,"actual=2153, expected=2159.0"
RIV012,2022-04-30,R11,tx_curr should approximately equal previous tx_curr + tx_new - tx_ml,"actual=853, expected=1036.0"
NAS011,2023-04-01,R11,tx_curr should approximately equal previous tx_curr + tx_new - tx_ml,"actual=2630, expected=2766.0"
CRS002,2023-08-31,R11,tx_curr should approximately equal previous tx_curr + tx_new - tx_ml,"actual=229, expected=252.0"
LAG015,2024-04-30,R11,tx_curr should approximately equal previous tx_curr + tx_new - tx_ml,"actual=1084, expected=1097.0"
KAD009,2022-02-01,R11,tx_curr should approximately equal previous tx_curr + tx_new - tx_ml,"actual=644, expected=733.0"
LAG013,2023-09-30,R11,tx_curr should approximately equal previous tx_curr + tx_new - tx_ml,"actual=6052, expected=6100.0"
AKS015,2024-02-29,R11,tx_curr should approximately equal previous tx_curr + tx_new - tx_ml,"actual=2427, expected=2475.0"
KAD007,2022-06-30,R11,tx_curr should approximately equal previous tx_curr + tx_new - tx_ml,"actual=1110, expected=1114.0"
RIV003,2024-01-31,R11,tx_curr should approximately equal previous tx_curr + tx_new - tx_ml,"actual=1051, expected=1044.0"
BEN006,2023-02-28,R11,tx_curr should approximately equal previous tx_curr + tx_new - tx_ml,"actual=333, expected=366.0"
AKS006,2022-06-30,R11,tx_curr should approximately equal previous tx_curr + tx_new - tx_ml,"actual=261, expected=515.0"
FCT010,2022-07-31,R11,tx_curr should approximately equal previous tx_curr + tx_new - tx_ml,"actual=295, expected=318.0"
NAS999,2022-12-31,R11,tx_curr should approximately equal previous tx_curr + tx_new - tx_ml,"actual=779, expected=430.0"
LAG006,2022-02-28,R11,tx_curr should approximately equal previous tx_curr + tx_new - tx_ml,"actual=5673, expected=5381.0"
BEN011,2022-06-30,R11,tx_curr should approximately equal previous tx_curr + tx_new - tx_ml,"actual=312, expected=340.0"
FCT015,2024-01-31,R11,tx_curr should approximately equal previous tx_curr + tx_new - tx_ml,"actual=750, expected=858.0"
BEN013,2024-04-30,R11,tx_curr should approximately equal previous tx_curr + tx_new - tx_ml,"actual=745, expected=583.0"
BEN006,2023-06-30,R11,tx_curr should approximately equal previous tx_curr + tx_new - tx_ml,"actual=346, expected=340.0"
RIV002,2024-08-31,R11,tx_curr should approximately equal previous tx_curr + tx_new - tx_ml,"actual=4183, expected=4617.0"
LAG003,2024-01-31,R11,tx_curr should approximately equal previous tx_curr + tx_new - tx_ml,"actual=6653, expected=6512.0"
FCT002,2022-08-31,R11,tx_curr should approximately equal previous tx_curr + tx_new - tx_ml,"actual=631, expected=589.0"
RIV012,2023-08-31,R11,tx_curr should approximately equal previous tx_curr + tx_new - tx_ml,"actual=965, expected=853.0"
KAD010,2023-12-31,R11,tx_curr should approximately equal previous tx_curr + tx_new - tx_ml,"actual=965, expected=963.0"
FCT014,2023-11-30,R11,tx_curr should approximately equal previous tx_curr + tx_new - tx_ml,"actual=2496, expected=2546.0"
AKS012,2022-08-31,R11,tx_curr should approximately equal previous tx_curr + tx_new - tx_ml,"actual=560, expected=744.0"
XXX999,2023-12-31,R11,tx_curr should approximately equal previous tx_curr + tx_new - tx_ml,"actual=6170, expected=2483.0"
NAS007,2023-08-31,R11,tx_curr should approximately equal previous tx_curr + tx_new - tx_ml,"actual=2247, expected=2662.0"
LAG011,2022-02-28,R11,tx_curr should approximately equal previous tx_curr + tx_new - tx_ml,"actual=1852, expected=1556.0"
AKS005,2023-03-31,R11,tx_curr should approximately equal previous tx_curr + tx_new - tx_ml,"actual=1147, expected=1077.0"
LAG004,2024-01-31,R11,tx_curr should approximately equal previous tx_curr + tx_new - tx_ml,"actual=621, expected=624.0"
RIV011,2022-03-31,R11,tx_curr should approximately equal previous tx_curr + tx_new - tx_ml,"actual=867, expected=864.0"
AKS010,2024-05-31,R11,tx_curr should approximately equal previous tx_curr + tx_new - tx_ml,"actual=1589, expected=1631.0"
LAG015,2023-09-30,R11,tx_curr should approximately equal previous tx_curr + tx_new - tx_ml,"actual=1088, expected=1092.0"
AKS013,2023-01-31,R11,tx_curr should approximately equal previous tx_curr + tx_new - tx_ml,"actual=564, expected=648.0"
CRS004,2024-10-31,R11,tx_curr should approximately equal previous tx_curr + tx_new - tx_ml,"actual=464, expected=460.0"
NAS999,2024-11-30,R11,tx_curr should approximately equal previous tx_curr + tx_new - tx_ml,"actual=2917, expected=780.0"
LAG004,2023-02-28,R11,tx_curr should approximately equal previous tx_curr + tx_new - tx_ml,"actual=622, expected=626.0"
AKS009,2023-05-31,R11,tx_curr should approximately equal previous tx_curr + tx_new - tx_ml,"actual=224, expected=225.0"
TMP001,2023-12-31,R11,tx_curr should approximately equal previous tx_curr + tx_new - tx_ml,"actual=221, expected=259.0"
RIV001,2022-09-30,R11,tx_curr should approximately equal previous tx_curr + tx_new - tx_ml,"actual=1074, expected=773.0"
KAD013,2024-12-31,R11,tx_curr should approximately equal previous tx_curr + tx_new - tx_ml,"actual=3221, expected=3207.0"
CRS007,2022-02-28,R11,tx_curr should approximately equal previous tx_curr + tx_new - tx_ml,"actual=314, expected=304.0"
TMP001,2022-11-30,R11,tx_curr should approximately equal previous tx_curr + tx_new - tx_ml,"actual=1474, expected=217.0"
FCT006,2023-09-30,R11,tx_curr should approximately equal previous tx_curr + tx_new - tx_ml,"actual=2184, expected=2328.0"
LAG009,2023-12-31,R11,tx_curr should approximately equal previous tx_curr + tx_new - tx_ml,"actual=2377, expected=2612.0"
CRS013,2022-03-31,R11,tx_curr should approximately equal previous tx_curr + tx_new - tx_ml,"actual=901, expected=843.0"
RIV006,2024-06-30,R11,tx_curr should approximately equal previous tx_curr + tx_new - tx_ml,"actual=2819, expected=2732.0"
FCT011,2024-03-31,R11,tx_curr should approximately equal previous tx_curr + tx_new - tx_ml,"actual=2061, expected=2191.0"
BEN006,2022-11-30,R11,tx_curr should approximately equal previous tx_curr + tx_new - tx_ml,"actual=320, expected=345.0"
FCT015,2023-01-31,R11,tx_curr should approximately equal previous tx_curr + tx_new - tx_ml,"actual=811, expected=734.0"
CRS009,2022-04-30,R11,tx_curr should approximately equal previous tx_curr + tx_new - tx_ml,"actual=710, expected=790.0"
NAS013,2023-10-31,R11,tx_curr should approximately equal previous tx_curr + tx_new - tx_ml,"actual=1642, expected=1648.0"
RIV012,2024-11-30,R11,tx_curr should approximately equal previous tx_curr + tx_new - tx_ml,"actual=1034, expected=956.0"
AKS001,2023-02-28,R11,tx_curr should approximately equal previous tx_curr + tx_new - tx_ml,"actual=307, expected=323.0"
RIV010,2022-10-31,R11,tx_curr should approximately equal previous tx_curr + tx_new - tx_ml,"actual=3204, expected=2914.0"
RIV008,2023-05-31,R11,tx_curr should approximately equal previous tx_curr + tx_new - tx_ml,"actual=4022, expected=4175.0"
AKS015,2022-11-30,R11,tx_curr should approximately equal previous tx_curr + tx_new - tx_ml,"actual=2471, expected=2411.0"
NAS002,2022-11-30,R11,tx_curr should approximately equal previous tx_curr + tx_new - tx_ml,"actual=312, expected=305.0"
AKS012,2023-02-28,R11,tx_curr should approximately equal previous tx_curr + tx_new - tx_ml,"actual=759, expected=573.0"
FCT015,2022-09-30,R11,tx_curr should approximately equal previous tx_curr + tx_new - tx_ml,"actual=852, expected=806.0"
CRS010,2023-10-31,R11,tx_curr should approximately equal previous tx_curr + tx_new - tx_ml,"actual=375, expected=330.0"
AKS006,2024-04-30,R11,tx_curr should approximately equal previous tx_curr + tx_new - tx_ml,"actual=465, expected=279.0"
TMP001,2022-07-31,R11,tx_curr should approximately equal previous tx_curr + tx_new - tx_ml,"actual=2286, expected=1441.0"
AKS013,2024-03-31,R11,tx_curr should approximately equal previous tx_curr + tx_new - tx_ml,"actual=645, expected=570.0"
FCT008,2023-11-30,R11,tx_curr should approximately equal previous tx_curr + tx_new - tx_ml,"actual=4898, expected=5285.0"
NAS014,2024-11-30,R11,tx_curr should approximately equal previous tx_curr + tx_new - tx_ml,"actual=5097, expected=4644.0"
CRS007,2023-07-31,R11,tx_curr should approximately equal previous tx_curr + tx_new - tx_ml,"actual=301, expected=315.0"
KAD007,2023-06-30,R11,tx_curr should approximately equal previous tx_curr + tx_new - tx_ml,"actual=1131, expected=1112.0"
KAD013,2024-05-31,R11,tx_curr should approximately equal previous tx_curr + tx_new - tx_ml,"actual=2951, expected=3299.0"
LAG008,2023-04-30,R11,tx_curr should approximately equal previous tx_curr + tx_new - tx_ml,"actual=811, expected=804.0"
KAD012,2022-03-31,R11,tx_curr should approximately equal previous tx_curr + tx_new - tx_ml,"actual=665, expected=618.0"
FCT015,2022-02-28,R11,tx_curr should approximately equal previous tx_curr + tx_new - tx_ml,"actual=891, expected=835.0"
RIV001,2023-01-31,R11,tx_curr should approximately equal previous tx_curr + tx_new - tx_ml,"actual=1018, expected=1057.0"
BEN011,2022-04-30,R11,tx_curr should approximately equal previous tx_curr + tx_new - tx_ml,"actual=302, expected=314.0"
FCT004,2022-07-31,R11,tx_curr should approximately equal previous tx_curr + tx_new - tx_ml,"actual=1337, expected=1250.0"
NAS013,2023-08-31,R11,tx_curr should approximately equal previous tx_curr + tx_new - tx_ml,"actual=1655, expected=1645.0"
LAG009,2023-10-31,R11,tx_curr should approximately equal previous tx_curr + tx_new - tx_ml,"actual=2423, expected=2359.0"
